   NACA2412
   0.00000      0.00000
   0.00058      0.01339
   0.00398      0.01988
   0.00790      0.02520
   0.01209      0.02989
   0.01647      0.03415
   0.02099      0.03810
   0.02562      0.04179
   0.03035      0.04527
   0.03515      0.04857
   0.04003      0.05169
   0.04496      0.05467
   0.04995      0.05751
   0.05498      0.06023
   0.06007      0.06282
   0.06519      0.06529
   0.07035      0.06766
   0.07555      0.06992
   0.08078      0.07208
   0.08604      0.07414
   0.09134      0.07610
   0.09665      0.07797
   0.10200      0.07975
   0.10736      0.08143
   0.11275      0.08303
   0.11816      0.08454
   0.12359      0.08597
   0.12904      0.08731
   0.13451      0.08857
   0.13999      0.08974
   0.14549      0.09083
   0.15100      0.09185
   0.15653      0.09278
   0.16206      0.09363
   0.16761      0.09440
   0.17317      0.09510
   0.17874      0.09571
   0.18432      0.09626
   0.18990      0.09672
   0.19550      0.09711
   0.20099      0.09742
   0.20605      0.09770
   0.21111      0.09795
   0.21617      0.09818
   0.22123      0.09839
   0.22629      0.09859
   0.23136      0.09876
   0.23642      0.09891
   0.24148      0.09905
   0.24654      0.09917
   0.25161      0.09927
   0.25667      0.09935
   0.26173      0.09941
   0.26679      0.09946
   0.27186      0.09949
   0.27692      0.09951
   0.28198      0.09951
   0.28704      0.09949
   0.29211      0.09946
   0.29717      0.09942
   0.30223      0.09936
   0.30729      0.09928
   0.31236      0.09919
   0.31742      0.09909
   0.32248      0.09897
   0.32754      0.09884
   0.33260      0.09869
   0.33766      0.09854
   0.34272      0.09837
   0.34778      0.09818
   0.35284      0.09799
   0.35790      0.09778
   0.36296      0.09756
   0.36802      0.09733
   0.37308      0.09708
   0.37814      0.09683
   0.38319      0.09656
   0.38825      0.09628
   0.39331      0.09599
   0.39837      0.09569
   0.40342      0.09537
   0.40848      0.09505
   0.41353      0.09472
   0.41859      0.09437
   0.42364      0.09402
   0.42870      0.09365
   0.43375      0.09328
   0.43880      0.09289
   0.44386      0.09249
   0.44891      0.09209
   0.45396      0.09167
   0.45901      0.09125
   0.46406      0.09082
   0.46911      0.09037
   0.47416      0.08992
   0.47921      0.08946
   0.48426      0.08899
   0.48930      0.08851
   0.49435      0.08802
   0.49940      0.08752
   0.50444      0.08701
   0.50949      0.08650
   0.51453      0.08597
   0.51958      0.08544
   0.52462      0.08490
   0.52966      0.08435
   0.53471      0.08379
   0.53975      0.08323
   0.54479      0.08266
   0.54983      0.08207
   0.55487      0.08149
   0.55991      0.08089
   0.56494      0.08028
   0.56998      0.07967
   0.57502      0.07905
   0.58005      0.07842
   0.58509      0.07779
   0.59012      0.07714
   0.59516      0.07649
   0.60019      0.07583
   0.60522      0.07517
   0.61025      0.07449
   0.61529      0.07381
   0.62032      0.07313
   0.62534      0.07243
   0.63037      0.07173
   0.63540      0.07102
   0.64043      0.07030
   0.64545      0.06958
   0.65048      0.06885
   0.65551      0.06812
   0.66053      0.06737
   0.66555      0.06662
   0.67057      0.06586
   0.67560      0.06510
   0.68062      0.06433
   0.68564      0.06355
   0.69066      0.06277
   0.69567      0.06197
   0.70069      0.06118
   0.70571      0.06037
   0.71072      0.05956
   0.71574      0.05874
   0.72075      0.05792
   0.72577      0.05709
   0.73078      0.05625
   0.73579      0.05540
   0.74080      0.05455
   0.74581      0.05370
   0.75082      0.05283
   0.75583      0.05196
   0.76084      0.05109
   0.76584      0.05020
   0.77085      0.04931
   0.77585      0.04842
   0.78086      0.04751
   0.78586      0.04660
   0.79086      0.04569
   0.79586      0.04477
   0.80086      0.04384
   0.80586      0.04290
   0.81086      0.04196
   0.81586      0.04101
   0.82085      0.04006
   0.82585      0.03910
   0.83084      0.03813
   0.83583      0.03716
   0.84083      0.03618
   0.84582      0.03519
   0.85081      0.03420
   0.85580      0.03320
   0.86078      0.03219
   0.86577      0.03118
   0.87076      0.03016
   0.87574      0.02913
   0.88073      0.02810
   0.88571      0.02706
   0.89069      0.02601
   0.89567      0.02496
   0.90065      0.02390
   0.90563      0.02283
   0.91061      0.02176
   0.91558      0.02068
   0.92056      0.01959
   0.92553      0.01850
   0.93051      0.01740
   0.93548      0.01629
   0.94045      0.01518
   0.94542      0.01406
   0.95039      0.01293
   0.95535      0.01179
   0.96032      0.01065
   0.96528      0.00950
   0.97025      0.00835
   0.97521      0.00718
   0.98017      0.00601
   0.98513      0.00483
   0.99009      0.00365
   0.99504      0.00245
   1.00000      0.00125
   0.00000      0.00000
   0.00947     -0.00942
   0.01611     -0.01204
   0.02225     -0.01360
   0.02810     -0.01462
   0.03377     -0.01532
   0.03930     -0.01580
   0.04472     -0.01613
   0.05004     -0.01635
   0.05529     -0.01648
   0.06046     -0.01655
   0.06558     -0.01657
   0.07064     -0.01655
   0.07565     -0.01651
   0.08062     -0.01644
   0.08554     -0.01636
   0.09043     -0.01627
   0.09528     -0.01618
   0.10010     -0.01609
   0.10489     -0.01600
   0.10964     -0.01591
   0.11438     -0.01583
   0.11908     -0.01576
   0.12376     -0.01570
   0.12842     -0.01565
   0.13306     -0.01561
   0.13768     -0.01560
   0.14228     -0.01559
   0.14686     -0.01561
   0.15143     -0.01564
   0.15598     -0.01569
   0.16052     -0.01577
   0.16504     -0.01586
   0.16955     -0.01597
   0.17405     -0.01611
   0.17854     -0.01627
   0.18302     -0.01645
   0.18750     -0.01666
   0.19196     -0.01689
   0.19641     -0.01715
   0.20097     -0.01743
   0.20596     -0.01771
   0.21095     -0.01797
   0.21594     -0.01822
   0.22092     -0.01846
   0.22591     -0.01868
   0.23090     -0.01889
   0.23588     -0.01909
   0.24087     -0.01927
   0.24586     -0.01944
   0.25084     -0.01960
   0.25583     -0.01975
   0.26082     -0.01989
   0.26580     -0.02002
   0.27079     -0.02014
   0.27578     -0.02025
   0.28076     -0.02035
   0.28575     -0.02044
   0.29073     -0.02052
   0.29572     -0.02059
   0.30071     -0.02065
   0.30570     -0.02071
   0.31068     -0.02076
   0.31567     -0.02080
   0.32066     -0.02083
   0.32564     -0.02085
   0.33063     -0.02087
   0.33562     -0.02088
   0.34061     -0.02089
   0.34560     -0.02088
   0.35059     -0.02088
   0.35558     -0.02086
   0.36057     -0.02084
   0.36556     -0.02081
   0.37055     -0.02078
   0.37554     -0.02075
   0.38053     -0.02070
   0.38552     -0.02066
   0.39051     -0.02060
   0.39550     -0.02055
   0.40050     -0.02048
   0.40549     -0.02042
   0.41048     -0.02035
   0.41548     -0.02027
   0.42047     -0.02019
   0.42547     -0.02011
   0.43046     -0.02002
   0.43546     -0.01993
   0.44046     -0.01984
   0.44545     -0.01974
   0.45045     -0.01964
   0.45545     -0.01953
   0.46045     -0.01943
   0.46545     -0.01931
   0.47045     -0.01920
   0.47545     -0.01908
   0.48045     -0.01896
   0.48545     -0.01884
   0.49045     -0.01872
   0.49545     -0.01859
   0.50046     -0.01846
   0.50546     -0.01833
   0.51046     -0.01819
   0.51547     -0.01806
   0.52047     -0.01792
   0.52548     -0.01778
   0.53049     -0.01764
   0.53550     -0.01749
   0.54050     -0.01735
   0.54551     -0.01720
   0.55052     -0.01705
   0.55553     -0.01690
   0.56054     -0.01675
   0.56555     -0.01659
   0.57057     -0.01644
   0.57558     -0.01628
   0.58059     -0.01612
   0.58561     -0.01596
   0.59062     -0.01580
   0.59564     -0.01564
